id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,capacity,address,holiday_date,description,home_team_player11,home_team_player10,home_team_player9,home_team_player8,home_team_player7,home_team_player6,home_team_player5,home_team_player4,home_team_player3,home_team_player2,home_team_player1,home_team_score,away_team_score,away_team_player1,away_team_player2,away_team_player3,away_team_player4,away_team_player5,away_team_player6,away_team_player7,away_team_player8,away_team_player9,away_team_player10,away_team_player11,year,month,day,dayofweek,day_of_week,is_holiday,season,time_of_day,kick_off_hour,prefecture
11781,2009-07-25,2023-06-25 19:03:00,9,0,5,21,16,1,28.3,78.0,389,15142.0,19470,千葉県千葉市中央区川崎町1-20,,,7 ネット バイアーノ FW,18 巻 誠一郎 FW,24 太田 圭輔 FW,5 アレックス MF,8 中後 雅喜 MF,10 工藤 浩平 MF,31 青木 良太 DF,4 ボスナー DF,15 福元 洋平 DF,2 坂本 將貴 DF,1 岡本 昌弘 GK,1,2,29 山本 海人 GK,25 市川 大祐 DF,5 岩下 敬輔 DF,2 児玉 新 DF,4 太田 宏介 DF,10 藤本 淳吾 MF,7 伊東 輝悦 MF,16 本田 拓也 MF,8 枝村 匠馬 MF,23 岡崎 慎司 FW,18 ヨンセン FW,2009,7,25,5,5,0,2,1,19.05,4
11782,2009-07-25,2023-06-25 19:03:00,9,0,2,7,23,12,25.6,84.0,389,15262.0,21000,大阪府吹田市千里万博公園5-2,,,30 山崎 雅人 FW,23 レアンドロ FW,7 遠藤 保仁 MF,10 二川 孝広 MF,17 明神 智和 MF,27 橋本 英郎 MF,19 下平 匠 DF,5 山口 智 DF,2 中澤 聡太 DF,13 安田 理大 DF,22 藤ヶ谷 陽介 GK,1,0,1 西川 周作 GK,4 深谷 友基 DF,6 森重 真人 DF,33 藤田 義明 DF,20 高橋 大輔 MF,5 エジミウソン MF,32 宮沢 正史 MF,2 坪内 秀介 MF,14 家長 昭博 MF,8 金崎 夢生 MF,10 ウェズレイ FW,2009,7,25,5,5,0,2,1,19.05,7
11783,2009-07-25,2023-06-25 19:04:00,9,0,25,8,18,0,26.8,68.0,566,8651.0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,,,50 大久保 嘉人 FW,17 吉田 孝行 FW,16 古賀 誠史 MF,14 宮本 恒靖 MF,10 ボッティ MF,7 朴 康造 MF,15 内山 俊彦 DF,5 河本 裕之 DF,4 北本 久仁衛 DF,25 石櫃 洋祐 DF,1 榎本 達也 GK,1,2,21 江角 浩司 GK,2 塚本 泰史 DF,6 片岡 洋介 DF,3 マト DF,4 波戸 康広 DF,23 金澤 慎 MF,17 橋本 早十 MF,11 藤本 主税 MF,14 パク ウォンジェ MF,9 石原 直樹 FW,13 藤田 祥史 FW,2009,7,25,5,5,0,2,1,19.066666666666666,2
11784,2009-07-26,2023-06-25 18:03:00,9,1,13,9,48,30,24.3,83.0,389,37447.0,41684,新潟県新潟市中央区清五郎67-12,,,9 ペドロ ジュニオール FW,16 大島 秀夫 FW,11 矢野 貴章 FW,7 松下 年宏 MF,10 マルシオ リシャルデス MF,15 本間 勲 MF,24 酒井 高徳 DF,6 永田 充 DF,5 千代反田 充 DF,17 内田 潤 DF,1 北野 貴之 GK,1,1,1 清水 健太 GK,14 宮本 卓也 DF,34 西河 翔吾 DF,4 小原 章吾 DF,20 小林 亮 DF,6 宮崎 光平 MF,19 秋葉 勝 MF,17 佐藤 健太郎 MF,7 宮沢 克行 MF,15 長谷川 悠 FW,11 北村 知隆 FW,2009,7,26,6,6,0,2,1,18.05,15
11785,2009-07-26,2023-06-25 18:05:00,9,1,24,19,19,1,27.4,90.0,614,15729.0,15165,静岡県磐田市新貝2500,,,33 イ グノ FW,18 前田 遼一 FW,8 ジウシーニョ MF,11 西 紀寛 MF,23 山本 康裕 MF,6 那須 大亮 MF,20 山本 脩斗 DF,3 茶野 隆行 DF,4 大井 健太郎 DF,5 駒野 友一 DF,1 川口 能活 GK,1,1,21 飯倉 大樹 GK,35 天野 貴史 DF,7 栗原 勇蔵 DF,22 中澤 佑二 DF,5 田中 裕介 DF,3 松田 直樹 MF,30 小椋 祥平 MF,10 山瀬 功治 FW,14 狩野 健太 FW,17 兵藤 慎剛 FW,15 金 根煥 FW,2009,7,26,6,6,0,2,1,18.083333333333332,24
11786,2009-07-26,2023-06-25 18:04:00,9,1,3,10,26,30,27.1,87.0,403,9002.0,20588,京都府京都市右京区西京極新明町29,,,13 柳沢 敦 FW,20 パウリーニョ FW,10 ディエゴ MF,16 安藤 淳 MF,7 佐藤 勇人 MF,22 渡邉 大剛 MF,8 中谷 勇介 DF,14 李  正秀 DF,4 水本 裕貴 DF,6 染谷 悠太 DF,21 水谷 雄一 GK,3,1,1 川島 永嗣 GK,19 森 勇介 DF,4 井川 祐輔 DF,2 伊藤 宏樹 DF,26 村上 和弘 DF,13 寺田 周平 MF,29 谷口 博之 MF,14 中村 憲剛 MF,15 矢島 卓郎 FW,34 レナチーニョ FW,11 ヴィトール ジュニオール FW,2009,7,26,6,6,0,2,1,18.066666666666666,0
11787,2009-08-01,2023-06-25 19:03:00,11,0,10,1,58,12,26.0,68.0,431,21379.0,26827,神奈川県川崎市中原区等々力1-1,,,8 山岸 智 FW,10 ジュニーニョ FW,15 矢島 卓郎 FW,14 中村 憲剛 MF,29 谷口 博之 MF,18 横山 知伸 MF,26 村上 和弘 DF,2 伊藤 宏樹 DF,13 寺田 周平 DF,19 森 勇介 DF,1 川島 永嗣 GK,2,1,20 権田 修一 GK,25 徳永 悠平 DF,4 ブルーノ クアドロス DF,6 今野 泰幸 DF,5 長友 佑都 DF,10 梶山 陽平 MF,28 米本 拓司 MF,18 石川 直宏 MF,22 羽生 直剛 MF,9 カボレ FW,13 平山 相太 FW,2009,8,1,5,5,0,2,1,19.05,19
11788,2009-08-01,2023-06-25 19:04:00,11,0,19,3,44,12,26.4,73.0,567,19354.0,72081,神奈川県横浜市港北区小机町3300,,,15 金 根煥 FW,14 狩野 健太 MF,9 渡邉 千真 MF,10 山瀬 功治 MF,29 長谷川 アーリアジャスール MF,30 小椋 祥平 MF,24 金井 貢史 DF,3 松田 直樹 DF,7 栗原 勇蔵 DF,5 田中 裕介 DF,21 飯倉 大樹 GK,3,0,21 水谷 雄一 GK,6 染谷 悠太 DF,4 水本 裕貴 DF,14 李  正秀 DF,8 中谷 勇介 DF,22 渡邉 大剛 MF,7 佐藤 勇人 MF,16 安藤 淳 MF,10 ディエゴ MF,20 パウリーニョ FW,13 柳沢 敦 FW,2009,8,1,5,5,0,2,1,19.066666666666666,19
11789,2009-08-01,2023-06-25 19:03:00,11,0,13,8,48,37,24.9,87.0,389,30862.0,41684,新潟県新潟市中央区清五郎67-12,,,23 田中 亜土夢 FW,16 大島 秀夫 FW,11 矢野 貴章 FW,7 松下 年宏 MF,10 マルシオ リシャルデス MF,15 本間 勲 MF,29 ジウトン DF,6 永田 充 DF,5 千代反田 充 DF,17 内田 潤 DF,1 北野 貴之 GK,0,0,21 江角 浩司 GK,2 塚本 泰史 DF,6 片岡 洋介 DF,5 冨田 大介 DF,4 波戸 康広 DF,23 金澤 慎 MF,17 橋本 早十 MF,11 藤本 主税 MF,14 パク ウォンジェ MF,9 石原 直樹 FW,13 藤田 祥史 FW,2009,8,1,5,5,0,2,1,19.05,15
11790,2009-08-01,2023-06-25 19:03:00,11,0,24,5,19,12,25.1,80.0,566,11297.0,15165,静岡県磐田市新貝2500,,,18 前田 遼一 FW,33 イ グノ FW,14 村井 慎二 MF,23 山本 康裕 MF,19 岡田 隆 MF,6 那須 大亮 MF,20 山本 脩斗 DF,3 茶野 隆行 DF,4 大井 健太郎 DF,5 駒野 友一 DF,1 川口 能活 GK,3,2,17 櫛野 亮 GK,31 青木 良太 DF,15 福元 洋平 DF,14 池田 昇平 DF,23 益山 司 MF,10 工藤 浩平 MF,8 中後 雅喜 MF,5 アレックス MF,16 谷澤 達也 MF,9 深井 正樹 FW,18 巻 誠一郎 FW,2009,8,1,5,5,0,2,1,19.05,24
11791,2009-08-01,2023-06-25 19:03:00,11,0,11,29,41,12,26.3,83.0,597,22225.0,36894,広島県広島市安佐南区大塚西5丁目1−1,,,11 佐藤 寿人 FW,10 柏木 陽介 MF,25 髙柳 一誠 MF,17 服部 公太 MF,35 中島 浩司 MF,6 青山 敏弘 MF,16 李 漢宰 MF,5 槙野 智章 DF,2 ストヤノフ DF,24 森脇 良太 DF,34 中林 洋次 GK,1,0,21 曽ヶ端 準 GK,2 内田 篤人 DF,3 岩政 大樹 DF,19 伊野波 雅彦 DF,35 パク チュホ DF,15 青木 剛 MF,40 小笠原 満男 MF,10 本山 雅志 MF,8 野沢 拓也 MF,13 興梠 慎三 FW,18 マルキーニョス FW,2009,8,1,5,5,0,2,1,19.05,12
11792,2009-08-01,2023-06-25 19:05:00,11,0,7,6,25,0,25.2,89.0,389,17461.0,31997,大分県大分市横尾1351,,,10 ウェズレイ FW,14 家長 昭博 FW,17 フェルナンジーニョ MF,27 小手川 宏基 MF,20 高橋 大輔 MF,8 金崎 夢生 MF,5 エジミウソン MF,22 上本 大海 DF,6 森重 真人 DF,4 深谷 友基 DF,1 西川 周作 GK,2,1,1 楢﨑 正剛 GK,32 田中 隼磨 DF,4 吉田 麻也 DF,5 増川 隆洋 DF,6 阿部 翔平 DF,10 小川 佳純 MF,7 中村 直志 MF,13 山口 慶 MF,8 マギヌン MF,11 玉田 圭司 FW,16 ケネディ FW,2009,8,1,5,5,0,2,1,19.083333333333332,6
11793,2009-08-02,2023-06-25 18:03:00,11,1,9,2,2,22,26.0,74.0,597,16547.0,20784,山形県天童市山王1−1,,,11 北村 知隆 FW,15 長谷川 悠 FW,7 宮沢 克行 MF,14 宮本 卓也 MF,19 秋葉 勝 MF,6 宮崎 光平 MF,13 石川 竜也 DF,4 小原 章吾 DF,34 西河 翔吾 DF,20 小林 亮 DF,1 清水 健太 GK,1,1,1 松代 直樹 GK,13 安田 理大 DF,2 中澤 聡太 DF,5 山口 智 DF,19 下平 匠 DF,27 橋本 英郎 MF,17 明神 智和 MF,10 二川 孝広 MF,7 遠藤 保仁 MF,16 佐々木 勇人 FW,23 レアンドロ FW,2009,8,2,6,6,0,2,1,18.05,10
11794,2009-08-02,2023-06-25 18:03:00,11,1,20,21,32,35,24.6,90.0,431,45186.0,62010,埼玉県さいたま市緑区美園2丁目1,,,17 エジミウソン FW,19 高原 直泰 FW,24 原口 元気 MF,34 山田 直輝 MF,3 細貝 萌 MF,13 鈴木 啓太 MF,14 平川 忠亮 DF,22 阿部 勇樹 DF,2 坪井 慶介 DF,6 山田 暢久 DF,23 都築 龍太 GK,0,1,29 山本 海人 GK,25 市川 大祐 DF,3 青山 直晃 DF,5 岩下 敬輔 DF,2 児玉 新 DF,8 枝村 匠馬 MF,7 伊東 輝悦 MF,16 本田 拓也 MF,13 兵働 昭弘 MF,23 岡崎 慎司 FW,18 ヨンセン FW,2009,8,2,6,6,0,2,1,18.05,5
11795,2009-08-02,2023-06-25 18:05:00,11,1,17,25,45,12,25.8,81.0,614,8545.0,15109,千葉県柏市日立台1-2-50,,,10 フランサ FW,27 大津 祐樹 MF,20 李 忠成 MF,15 菅沼 実 MF,40 小林 慶行 MF,7 大谷 秀和 MF,25 村上 佑介 MF,6 パク ドンヒョク DF,3 近藤 直也 DF,5 古賀 正紘 DF,33 菅野 孝憲 GK,0,1,1 榎本 達也 GK,23 近藤 岳登 DF,5 河本 裕之 DF,4 北本 久仁衛 DF,26 松岡 亮輔 DF,50 大久保 嘉人 MF,6 金 南一 MF,14 宮本 恒靖 MF,16 古賀 誠史 MF,10 ボッティ FW,21 茂木 弘人 FW,2009,8,2,6,6,0,2,1,18.083333333333332,4
11796,2009-08-15,2023-06-25 18:04:00,12,0,3,9,26,12,28.1,62.0,571,8821.0,20588,京都府京都市右京区西京極新明町29,,,13 柳沢 敦 FW,20 パウリーニョ FW,10 ディエゴ MF,7 佐藤 勇人 MF,3 シジクレイ MF,16 安藤 淳 MF,8 中谷 勇介 DF,14 李  正秀 DF,4 水本 裕貴 DF,24 増嶋 竜也 DF,21 水谷 雄一 GK,1,0,1 清水 健太 GK,20 小林 亮 DF,34 西河 翔吾 DF,4 小原 章吾 DF,13 石川 竜也 DF,6 宮崎 光平 MF,19 秋葉 勝 MF,14 宮本 卓也 MF,7 宮沢 克行 MF,11 北村 知隆 FW,15 長谷川 悠 FW,2009,8,15,5,5,0,2,1,18.066666666666666,0
11797,2009-08-15,2023-06-25 18:34:00,12,0,29,7,55,1,23.4,83.0,389,25674.0,37496,茨城県鹿嶋市神向寺後山26-2,,,18 マルキーニョス FW,13 興梠 慎三 FW,11 ダニーロ MF,8 野沢 拓也 MF,40 小笠原 満男 MF,15 青木 剛 MF,7 新井場 徹 DF,19 伊野波 雅彦 DF,3 岩政 大樹 DF,2 内田 篤人 DF,21 曽ヶ端 準 GK,1,0,1 西川 周作 GK,4 深谷 友基 DF,6 森重 真人 DF,22 上本 大海 DF,5 エジミウソン MF,8 金崎 夢生 MF,11 鈴木 慎吾 MF,20 高橋 大輔 MF,27 小手川 宏基 MF,21 東 慶悟 FW,13 高松 大樹 FW,2009,8,15,5,5,0,2,1,18.566666666666666,21
11798,2009-08-15,2023-06-25 19:04:00,12,0,6,10,29,12,27.5,66.0,569,18025.0,20223,愛知県名古屋市瑞穂区山下通5-1,,,16 ケネディ FW,11 玉田 圭司 FW,8 マギヌン MF,7 中村 直志 MF,9 ブルザノビッチ MF,10 小川 佳純 MF,38 三都主 アレサンドロ DF,4 吉田 麻也 DF,3 バヤリッツァ DF,2 竹内 彬 DF,1 楢﨑 正剛 GK,0,2,1 川島 永嗣 GK,19 森 勇介 DF,17 菊地 光将 DF,2 伊藤 宏樹 DF,26 村上 和弘 DF,13 寺田 周平 MF,29 谷口 博之 MF,14 中村 憲剛 MF,9 鄭 大世 FW,10 ジュニーニョ FW,8 山岸 智 FW,2009,8,15,5,5,0,2,1,19.066666666666666,14
11799,2009-08-15,2023-06-25 19:03:00,12,0,2,20,23,12,27.5,64.0,431,20211.0,21000,大阪府吹田市千里万博公園5-2,,,23 レアンドロ FW,9 ルーカス FW,7 遠藤 保仁 MF,10 二川 孝広 MF,17 明神 智和 MF,27 橋本 英郎 MF,19 下平 匠 DF,5 山口 智 DF,2 中澤 聡太 DF,21 加地 亮 DF,1 松代 直樹 GK,1,0,23 都築 龍太 GK,6 山田 暢久 DF,2 坪井 慶介 DF,22 阿部 勇樹 DF,14 平川 忠亮 DF,13 鈴木 啓太 MF,3 細貝 萌 MF,34 山田 直輝 MF,24 原口 元気 MF,19 高原 直泰 FW,17 エジミウソン FW,2009,8,15,5,5,0,2,1,19.05,7
11800,2009-08-15,2023-06-25 19:04:00,12,0,25,11,57,30,26.9,68.0,389,13394.0,35910,兵庫県神戸市須磨区緑台,,,21 茂木 弘人 FW,10 ボッティ FW,16 古賀 誠史 MF,14 宮本 恒靖 MF,6 金 南一 MF,7 朴 康造 MF,26 松岡 亮輔 DF,5 河本 裕之 DF,4 北本 久仁衛 DF,23 近藤 岳登 DF,1 榎本 達也 GK,0,0,34 中林 洋次 GK,24 森脇 良太 DF,2 ストヤノフ DF,5 槙野 智章 DF,14 ミキッチ MF,6 青山 敏弘 MF,35 中島 浩司 MF,17 服部 公太 MF,25 髙柳 一誠 MF,10 柏木 陽介 MF,11 佐藤 寿人 FW,2009,8,15,5,5,0,2,1,19.066666666666666,2
11801,2009-08-15,2023-06-25 19:35:00,12,0,5,17,16,1,24.9,70.0,614,17899.0,19470,千葉県千葉市中央区川崎町1-20,,,7 ネット バイアーノ FW,16 谷澤 達也 MF,5 アレックス MF,8 中後 雅喜 MF,10 工藤 浩平 MF,9 深井 正樹 MF,31 青木 良太 DF,14 池田 昇平 DF,15 福元 洋平 DF,2 坂本 將貴 DF,17 櫛野 亮 GK,0,0,33 菅野 孝憲 GK,23 藏川 洋平 DF,3 近藤 直也 DF,6 パク ドンヒョク DF,13 小林 祐三 DF,27 大津 祐樹 MF,34 杉山 浩太 MF,28 栗澤 僚一 MF,15 菅沼 実 MF,11 ポポ FW,41 田中 順也 FW,2009,8,15,5,5,0,2,1,19.583333333333332,4
11802,2009-08-16,2023-06-25 18:00:00,12,1,8,24,54,1,28.6,57.0,389,11330.0,15002,埼玉県熊谷市上川上300 熊谷ｽﾎﾟｰﾂ文化公園内,,,13 藤田 祥史 FW,9 石原 直樹 FW,14 パク ウォンジェ MF,11 藤本 主税 MF,17 橋本 早十 MF,23 金澤 慎 MF,4 波戸 康広 DF,3 マト DF,6 片岡 洋介 DF,2 塚本 泰史 DF,21 江角 浩司 GK,1,1,1 川口 能活 GK,5 駒野 友一 DF,4 大井 健太郎 DF,6 那須 大亮 DF,20 山本 脩斗 DF,23 山本 康裕 MF,19 岡田 隆 MF,11 西 紀寛 MF,14 村井 慎二 MF,18 前田 遼一 FW,33 イ グノ FW,2009,8,16,6,6,0,2,1,18.0,5
11803,2009-08-16,2023-06-25 18:33:00,12,1,1,19,30,1,29.1,50.0,607,24913.0,48999,東京都調布市西町376-3,,,13 平山 相太 FW,9 カボレ FW,22 羽生 直剛 MF,27 田邉 草民 MF,17 金沢 浄 MF,28 米本 拓司 MF,25 徳永 悠平 DF,6 今野 泰幸 DF,2 茂庭 照幸 DF,33 椋原 健太 DF,20 権田 修一 GK,0,0,21 飯倉 大樹 GK,5 田中 裕介 DF,7 栗原 勇蔵 DF,22 中澤 佑二 DF,13 小宮山 尊信 DF,3 松田 直樹 MF,30 小椋 祥平 MF,29 長谷川 アーリアジャスール FW,10 山瀬 功治 FW,14 狩野 健太 FW,9 渡邉 千真 FW,2009,8,16,6,6,0,2,1,18.55,16
11804,2009-08-16,2023-06-25 19:03:00,12,1,21,13,5,1,26.3,61.0,431,20034.0,20248,静岡県静岡市清水区村松3880−1,,,23 岡崎 慎司 FW,18 ヨンセン FW,13 兵働 昭弘 MF,7 伊東 輝悦 MF,16 本田 拓也 MF,8 枝村 匠馬 MF,4 太田 宏介 DF,5 岩下 敬輔 DF,3 青山 直晃 DF,25 市川 大祐 DF,29 山本 海人 GK,1,1,1 北野 貴之 GK,17 内田 潤 DF,5 千代反田 充 DF,6 永田 充 DF,29 ジウトン DF,3 千葉 和彦 MF,10 マルシオ リシャルデス MF,7 松下 年宏 MF,11 矢野 貴章 FW,16 大島 秀夫 FW,9 ペドロ ジュニオール FW,2009,8,16,6,6,0,2,1,19.05,24
11805,2009-08-19,2023-06-25 19:04:00,13,0,9,1,2,1,24.3,75.0,566,11056.0,20784,山形県天童市山王1−1,,,11 北村 知隆 FW,15 長谷川 悠 FW,35 赤星 貴文 MF,14 宮本 卓也 MF,19 秋葉 勝 MF,16 キム ビョンスク MF,13 石川 竜也 DF,4 小原 章吾 DF,34 西河 翔吾 DF,20 小林 亮 DF,1 清水 健太 GK,1,0,20 権田 修一 GK,25 徳永 悠平 DF,4 ブルーノ クアドロス DF,6 今野 泰幸 DF,5 長友 佑都 DF,28 米本 拓司 MF,10 梶山 陽平 MF,40 鈴木 達也 MF,22 羽生 直剛 MF,9 カボレ FW,13 平山 相太 FW,2009,8,19,2,2,0,2,1,19.066666666666666,10
11806,2009-08-19,2023-06-25 19:05:00,13,0,5,6,16,1,25.4,70.0,615,13548.0,19470,千葉県千葉市中央区川崎町1-20,,,18 巻 誠一郎 FW,16 谷澤 達也 MF,9 深井 正樹 MF,6 下村 東美 MF,8 中後 雅喜 MF,10 工藤 浩平 MF,31 青木 良太 DF,14 池田 昇平 DF,15 福元 洋平 DF,2 坂本 將貴 DF,17 櫛野 亮 GK,0,2,1 楢﨑 正剛 GK,4 吉田 麻也 DF,3 バヤリッツァ DF,5 増川 隆洋 DF,38 三都主 アレサンドロ DF,10 小川 佳純 MF,7 中村 直志 MF,14 吉村 圭司 MF,9 ブルザノビッチ MF,11 玉田 圭司 FW,16 ケネディ FW,2009,8,19,2,2,0,2,1,19.083333333333332,4
11807,2009-08-19,2023-06-25 19:04:00,13,0,13,2,48,1,26.8,78.0,390,32896.0,41684,新潟県新潟市中央区清五郎67-12,,,9 ペドロ ジュニオール FW,16 大島 秀夫 FW,20 曺 永哲 FW,7 松下 年宏 MF,10 マルシオ リシャルデス MF,15 本間 勲 MF,24 酒井 高徳 DF,6 永田 充 DF,5 千代反田 充 DF,17 内田 潤 DF,1 北野 貴之 GK,1,2,1 松代 直樹 GK,21 加地 亮 DF,2 中澤 聡太 DF,5 山口 智 DF,19 下平 匠 DF,27 橋本 英郎 MF,17 明神 智和 MF,10 二川 孝広 MF,7 遠藤 保仁 MF,9 ルーカス FW,23 レアンドロ FW,2009,8,19,2,2,0,2,1,19.066666666666666,15
11808,2009-08-19,2023-06-25 19:03:00,13,0,24,10,19,1,26.8,63.0,566,10545.0,15165,静岡県磐田市新貝2500,,,18 前田 遼一 FW,33 イ グノ FW,14 村井 慎二 MF,11 西 紀寛 MF,19 岡田 隆 MF,6 那須 大亮 MF,20 山本 脩斗 DF,3 茶野 隆行 DF,4 大井 健太郎 DF,5 駒野 友一 DF,1 川口 能活 GK,2,1,1 川島 永嗣 GK,19 森 勇介 DF,17 菊地 光将 DF,2 伊藤 宏樹 DF,26 村上 和弘 DF,13 寺田 周平 MF,29 谷口 博之 MF,14 中村 憲剛 MF,9 鄭 大世 FW,10 ジュニーニョ FW,8 山岸 智 FW,2009,8,19,2,2,0,2,1,19.05,24
11809,2009-08-19,2023-06-25 19:04:00,13,0,3,21,26,1,28.7,64.0,571,10685.0,20588,京都府京都市右京区西京極新明町29,,,13 柳沢 敦 FW,20 パウリーニョ FW,10 ディエゴ MF,7 佐藤 勇人 MF,3 シジクレイ MF,16 安藤 淳 MF,8 中谷 勇介 DF,14 李  正秀 DF,4 水本 裕貴 DF,24 増嶋 竜也 DF,21 水谷 雄一 GK,0,1,29 山本 海人 GK,25 市川 大祐 DF,3 青山 直晃 DF,5 岩下 敬輔 DF,4 太田 宏介 DF,17 山本 真希 MF,16 本田 拓也 MF,7 伊東 輝悦 MF,13 兵働 昭弘 MF,18 ヨンセン FW,23 岡崎 慎司 FW,2009,8,19,2,2,0,2,1,19.066666666666666,0
11810,2009-08-19,2023-06-25 19:04:00,13,0,25,29,18,1,27.6,72.0,597,17432.0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,,,21 茂木 弘人 FW,50 大久保 嘉人 FW,16 古賀 誠史 MF,14 宮本 恒靖 MF,6 金 南一 MF,10 ボッティ MF,26 松岡 亮輔 DF,5 河本 裕之 DF,4 北本 久仁衛 DF,23 近藤 岳登 DF,1 榎本 達也 GK,1,0,21 曽ヶ端 準 GK,2 内田 篤人 DF,3 岩政 大樹 DF,4 大岩 剛 DF,7 新井場 徹 DF,15 青木 剛 MF,40 小笠原 満男 MF,11 ダニーロ MF,8 野沢 拓也 MF,13 興梠 慎三 FW,34 大迫 勇也 FW,2009,8,19,2,2,0,2,1,19.066666666666666,2
11811,2009-08-19,2023-06-25 19:04:00,13,0,11,7,41,1,25.6,74.0,389,10951.0,36894,広島県広島市安佐南区大塚西5丁目1−1,,,11 佐藤 寿人 FW,10 柏木 陽介 MF,25 髙柳 一誠 MF,17 服部 公太 MF,35 中島 浩司 MF,6 青山 敏弘 MF,14 ミキッチ MF,5 槙野 智章 DF,2 ストヤノフ DF,24 森脇 良太 DF,34 中林 洋次 GK,1,0,1 西川 周作 GK,4 深谷 友基 DF,6 森重 真人 DF,22 上本 大海 DF,5 エジミウソン MF,8 金崎 夢生 MF,20 高橋 大輔 MF,21 東 慶悟 MF,27 小手川 宏基 MF,13 高松 大樹 FW,17 フェルナンジーニョ FW,2009,8,19,2,2,0,2,1,19.066666666666666,12
11812,2009-08-19,2023-06-25 19:33:00,13,0,20,17,32,1,27.2,75.0,431,38740.0,62010,埼玉県さいたま市緑区美園2丁目1,,,17 エジミウソン FW,19 高原 直泰 FW,24 原口 元気 MF,10 ポンテ MF,3 細貝 萌 MF,20 堀之内 聖 MF,14 平川 忠亮 DF,22 阿部 勇樹 DF,4 田中 マルクス闘莉王 DF,6 山田 暢久 DF,23 都築 龍太 GK,1,4,33 菅野 孝憲 GK,23 藏川 洋平 DF,6 パク ドンヒョク DF,3 近藤 直也 DF,13 小林 祐三 DF,15 菅沼 実 MF,34 杉山 浩太 MF,28 栗澤 僚一 MF,27 大津 祐樹 MF,41 田中 順也 FW,11 ポポ FW,2009,8,19,2,2,0,2,1,19.55,5
11813,2009-08-19,2023-06-25 19:33:00,13,0,19,8,12,1,26.1,73.0,566,11025.0,15440,神奈川県横浜市神奈川区三ﾂ沢西町3-1,,,9 渡邉 千真 FW,17 兵藤 慎剛 FW,11 坂田 大輔 FW,29 長谷川 アーリアジャスール FW,6 河合 竜二 MF,30 小椋 祥平 MF,24 金井 貢史 DF,22 中澤 佑二 DF,7 栗原 勇蔵 DF,5 田中 裕介 DF,21 飯倉 大樹 GK,1,0,21 江角 浩司 GK,2 塚本 泰史 DF,5 冨田 大介 DF,3 マト DF,4 波戸 康広 DF,6 片岡 洋介 MF,17 橋本 早十 MF,7 内田 智也 MF,11 藤本 主税 MF,9 石原 直樹 FW,16 ラファエル FW,2009,8,19,2,2,0,2,1,19.55,19
11814,2009-08-22,2023-06-25 18:04:00,14,0,8,5,1,12,28.0,74.0,420,10211.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,,,16 ラファエル FW,13 藤田 祥史 FW,14 パク ウォンジェ MF,7 内田 智也 MF,17 橋本 早十 MF,23 金澤 慎 MF,4 波戸 康広 DF,3 マト DF,6 片岡 洋介 DF,2 塚本 泰史 DF,21 江角 浩司 GK,1,1,17 櫛野 亮 GK,2 坂本 將貴 DF,14 池田 昇平 DF,4 ボスナー DF,31 青木 良太 DF,9 深井 正樹 MF,6 下村 東美 MF,8 中後 雅喜 MF,24 太田 圭輔 MF,7 ネット バイアーノ FW,18 巻 誠一郎 FW,2009,8,22,5,5,0,2,1,18.066666666666666,5
11815,2009-08-22,2023-06-25 19:03:00,14,0,13,3,48,1,25.8,50.0,389,35047.0,41684,新潟県新潟市中央区清五郎67-12,,,9 ペドロ ジュニオール FW,16 大島 秀夫 FW,11 矢野 貴章 FW,7 松下 年宏 MF,10 マルシオ リシャルデス MF,15 本間 勲 MF,24 酒井 高徳 DF,6 永田 充 DF,5 千代反田 充 DF,17 内田 潤 DF,1 北野 貴之 GK,1,2,21 水谷 雄一 GK,24 増嶋 竜也 DF,4 水本 裕貴 DF,14 李  正秀 DF,8 中谷 勇介 DF,16 安藤 淳 MF,3 シジクレイ MF,7 佐藤 勇人 MF,10 ディエゴ MF,11 林 丈統 FW,13 柳沢 敦 FW,2009,8,22,5,5,0,2,1,19.05,15
11816,2009-08-22,2023-06-25 19:03:00,14,0,21,24,5,1,28.3,52.0,431,20116.0,20248,静岡県静岡市清水区村松3880−1,,,23 岡崎 慎司 FW,18 ヨンセン FW,13 兵働 昭弘 MF,7 伊東 輝悦 MF,16 本田 拓也 MF,8 枝村 匠馬 MF,4 太田 宏介 DF,5 岩下 敬輔 DF,3 青山 直晃 DF,25 市川 大祐 DF,29 山本 海人 GK,5,1,1 川口 能活 GK,5 駒野 友一 DF,4 大井 健太郎 DF,3 茶野 隆行 DF,20 山本 脩斗 DF,6 那須 大亮 MF,23 山本 康裕 MF,11 西 紀寛 MF,14 村井 慎二 MF,33 イ グノ FW,18 前田 遼一 FW,2009,8,22,5,5,0,2,1,19.05,24
