section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,capacity,home_team_score,away_team_score,year,month,day,dayofweek,day_of_week,is_holiday,season,time_of_day,kick_off_hour,prefecture
19,0,20,5,32,12,24.3,65.0,399,38634.0,62010,3,1,2009,10,3,5,5,0,0,0,15.566666666666666,5
19,0,17,24,45,12,22.1,82.0,613,8514.0,15109,1,2,2009,10,3,5,5,0,0,0,15.083333333333334,4
19,0,21,11,5,1,25.2,80.0,431,18205.0,20248,1,1,2009,10,3,5,5,0,0,0,13.05,24
19,0,25,3,18,1,24.5,55.0,431,11127.0,28425,1,1,2009,10,3,5,5,0,0,0,16.066666666666666,2
19,1,29,13,55,1,21.3,64.0,431,19288.0,37496,0,1,2009,10,4,6,6,0,0,0,16.066666666666666,21
19,1,10,19,58,1,26.3,50.0,431,19951.0,26827,2,0,2009,10,4,6,6,0,0,0,13.05,19
19,1,6,1,29,1,25.6,30.0,597,13796.0,20223,1,2,2009,10,4,6,6,0,0,0,16.066666666666666,14
19,1,2,8,23,1,25.7,41.0,614,17758.0,21000,4,1,2009,10,4,6,6,0,0,0,15.083333333333334,7
20,0,9,25,2,1,22.1,47.0,408,10029.0,20784,1,0,2009,10,17,5,5,0,0,0,14.066666666666666,10
20,0,8,10,32,12,21.3,64.0,625,37842.0,62010,2,3,2009,10,17,5,5,0,0,0,15.083333333333334,5
20,0,1,17,30,12,20.2,64.0,431,28235.0,48999,4,0,2009,10,17,5,5,0,0,0,13.066666666666666,16
20,0,19,6,44,12,17.4,79.0,390,22046.0,72081,2,1,2009,10,17,5,5,0,0,1,19.066666666666666,19
20,0,13,20,48,4,21.9,46.0,431,39963.0,41684,0,1,2009,10,17,5,5,0,0,0,16.066666666666666,15
20,0,24,29,19,37,17.0,84.0,431,14126.0,15165,0,0,2009,10,17,5,5,0,0,1,19.05,24
20,0,11,2,41,22,20.2,67.0,602,22180.0,36894,2,2,2009,10,17,5,5,0,0,0,14.05,12
20,1,5,3,16,1,22.1,50.0,613,13389.0,19470,1,1,2009,10,18,6,6,0,0,0,16.066666666666666,4
20,1,7,21,25,1,21.8,40.0,431,18264.0,31997,2,1,2009,10,18,6,6,0,0,0,14.083333333333334,6
22,0,17,9,45,35,14.3,84.0,431,9946.0,15109,0,1,2009,10,24,5,5,0,0,1,19.066666666666666,4
22,0,3,7,26,1,16.3,75.0,392,14852.0,20588,1,1,2009,10,24,5,5,0,0,1,19.066666666666666,0
22,0,25,13,18,12,19.6,50.0,431,11463.0,28425,1,0,2009,10,24,5,5,0,0,0,16.066666666666666,2
22,0,29,5,55,14,17.4,72.0,614,18887.0,37496,3,0,2009,10,24,5,5,0,0,0,16.066666666666666,21
22,0,2,19,23,12,18.1,58.0,413,20213.0,21000,0,0,2009,10,24,5,5,0,0,0,16.016666666666666,7
22,1,20,8,32,12,16.4,68.0,420,43746.0,62010,0,3,2009,10,25,6,6,0,0,0,15.05,5
22,1,21,1,5,12,19.0,57.0,612,19275.0,20248,1,2,2009,10,25,6,6,0,0,0,15.05,24
22,1,6,24,59,12,20.8,48.0,389,15578.0,41255,3,3,2009,10,25,6,6,0,0,0,15.05,14
22,1,10,11,58,12,15.3,69.0,389,18946.0,26827,7,0,2009,10,25,6,6,0,0,1,18.05,19
23,0,8,11,1,12,17.2,72.0,389,10364.0,15491,0,1,2009,11,8,6,6,0,0,1,18.5,5
23,0,17,21,45,12,16.6,83.0,431,10007.0,15109,5,0,2009,11,8,6,6,0,0,1,18.566666666666666,4
23,0,1,20,30,1,19.1,66.0,395,40701.0,48999,0,1,2009,11,8,6,6,0,0,0,15.066666666666666,16
23,0,19,7,44,1,18.3,64.0,389,16724.0,72081,1,2,2009,11,8,6,6,0,0,1,18.55,19
23,0,24,13,19,1,20.0,56.0,621,11912.0,15165,0,2,2009,11,8,6,6,0,0,0,15.066666666666666,24
23,0,29,9,55,1,17.3,80.0,431,20433.0,37496,2,0,2009,11,8,6,6,0,0,0,15.066666666666666,21
23,0,10,5,58,13,19.5,58.0,413,18470.0,26827,3,2,2009,11,8,6,6,0,0,0,15.05,19
23,0,6,25,29,1,22.2,43.0,566,10136.0,20223,1,0,2009,11,8,6,6,0,0,0,13.05,14
23,0,2,3,23,1,18.1,74.0,597,20394.0,21000,4,1,2009,11,8,6,6,0,0,1,18.55,7
24,0,9,8,2,12,6.4,73.0,614,10347.0,20784,0,0,2009,11,21,5,5,0,0,0,14.083333333333334,10
24,0,20,24,32,1,17.0,30.0,595,43619.0,62010,3,2,2009,11,21,5,5,0,0,0,14.05,5
24,0,13,17,48,12,11.6,44.0,441,28491.0,41684,0,1,2009,11,21,5,5,0,0,0,14.066666666666666,15
24,0,21,2,5,1,17.0,44.0,414,20011.0,20248,0,2,2009,11,21,5,5,0,0,0,14.066666666666666,24
24,0,3,29,26,1,13.1,58.0,404,14043.0,20588,0,1,2009,11,21,5,5,0,0,0,14.066666666666666,0
24,0,25,19,18,1,10.8,49.0,411,11553.0,28425,2,2,2009,11,21,5,5,0,0,0,17.066666666666666,2
24,0,11,6,41,1,4.7,73.0,431,13728.0,36894,0,0,2009,11,21,5,5,0,0,0,17.066666666666666,12
24,1,5,1,16,30,9.2,72.0,594,14247.0,19470,2,1,2009,11,22,6,6,0,0,0,13.05,4
24,1,7,10,25,0,11.4,70.0,440,20418.0,31997,1,0,2009,11,22,6,6,0,0,0,13.083333333333334,6
25,0,29,2,55,1,15.7,53.0,443,35598.0,37496,5,1,2009,11,28,5,5,0,0,0,14.066666666666666,21
25,0,8,17,1,12,14.1,59.0,420,11191.0,15491,1,1,2009,11,28,5,5,0,0,0,17.066666666666666,5
25,0,1,25,30,12,15.3,35.0,417,28664.0,48999,1,0,2009,11,28,5,5,0,0,0,17.0,16
25,0,10,13,58,2,17.3,41.0,390,22274.0,26827,1,0,2009,11,28,5,5,0,0,0,14.033333333333333,19
25,0,24,11,19,1,19.0,38.0,614,14486.0,15165,0,1,2009,11,28,5,5,0,0,0,14.083333333333334,24
25,0,6,9,59,1,16.1,39.0,428,15071.0,41255,2,0,2009,11,28,5,5,0,0,0,14.05,14
25,0,3,20,26,12,13.1,53.0,598,18121.0,20588,1,0,2009,11,28,5,5,0,0,0,14.05,0
25,1,5,7,16,12,11.6,47.0,431,13642.0,19470,0,2,2009,11,29,6,6,0,0,0,16.05,4
25,1,19,21,44,12,12.9,43.0,594,30985.0,72081,2,0,2009,11,29,6,6,0,0,0,13.0,19
26,0,9,19,2,35,10.2,71.0,566,12767.0,20784,0,0,2009,12,5,5,5,0,3,0,15.566666666666666,10
26,0,20,29,32,35,10.8,81.0,446,53783.0,62010,0,1,2009,12,5,5,5,0,3,0,15.533333333333333,5
26,0,17,10,45,35,9.9,88.0,390,10135.0,15109,2,3,2009,12,5,5,5,0,3,0,15.566666666666666,4
26,0,13,1,48,35,12.4,56.0,566,33984.0,41684,1,1,2009,12,5,5,5,0,3,0,15.55,15
26,0,21,6,5,35,10.8,90.0,586,17218.0,20248,0,0,2009,12,5,5,5,0,3,0,15.566666666666666,24
26,0,2,5,23,1,14.4,69.0,389,20031.0,21000,2,0,2009,12,5,5,5,0,3,0,15.55,7
26,0,25,24,18,1,14.9,65.0,614,15767.0,28425,1,1,2009,12,5,5,5,0,3,0,15.566666666666666,2
26,0,11,3,41,12,11.9,55.0,597,19303.0,36894,4,1,2009,12,5,5,5,0,3,0,15.55,12
26,0,7,8,25,1,14.1,48.0,566,22460.0,31997,1,1,2009,12,5,5,5,0,3,0,15.583333333333334,6
10,0,22,9,40,35,13.2,79.0,389,11280.0,15732,1,1,2010,3,6,5,5,0,1,0,13.066666666666666,19
10,0,24,4,19,35,16.9,90.0,453,10440.0,15165,0,1,2010,3,6,5,5,0,1,0,13.05,24
10,0,1,19,30,35,12.8,86.0,633,29011.0,48999,1,0,2010,3,6,5,5,0,1,0,14.016666666666667,16
10,0,11,21,41,12,14.1,76.0,603,16216.0,36894,1,1,2010,3,6,5,5,0,1,0,14.066666666666666,12
10,0,29,20,55,37,10.6,79.0,413,35251.0,37496,2,0,2010,3,6,5,5,0,1,0,16.066666666666666,21
10,0,10,13,58,30,12.8,79.0,431,22117.0,26827,2,1,2010,3,6,5,5,0,1,0,16.05,19
10,0,2,6,23,12,10.0,67.0,390,18105.0,21000,1,2,2010,3,6,5,5,0,1,1,19.066666666666666,7
10,1,25,3,18,0,12.2,57.0,431,19506.0,28425,2,0,2010,3,7,6,6,0,1,0,14.083333333333334,2
10,1,8,0,1,35,4.7,77.0,625,8605.0,15491,3,0,2010,3,7,6,6,0,1,0,15.083333333333334,5
21,0,19,22,44,1,20.4,42.0,614,32228.0,72081,3,0,2010,3,13,5,5,0,1,0,14.083333333333334,19
21,0,13,24,48,35,3.9,69.0,610,28423.0,41684,1,1,2010,3,13,5,5,0,1,0,14.05,15
21,0,21,9,5,1,19.0,42.0,397,18517.0,20248,3,0,2010,3,13,5,5,0,1,0,14.066666666666666,24
21,0,4,8,21,1,7.1,38.0,439,17978.0,19694,3,1,2010,3,13,5,5,0,1,0,16.116666666666667,8
21,0,6,10,59,0,14.2,67.0,413,25176.0,41255,2,3,2010,3,13,5,5,0,1,0,16.066666666666666,14
21,1,3,29,26,1,18.4,32.0,431,15222.0,20588,1,1,2010,3,14,6,6,0,1,0,13.066666666666666,0
21,1,20,1,32,1,15.7,28.0,632,50096.0,62010,1,0,2010,3,14,6,6,0,1,0,14.033333333333333,5
21,1,0,2,34,1,17.0,23.0,431,37860.0,47853,1,1,2010,3,14,6,6,0,1,0,16.1,7
21,1,25,11,18,1,15.4,26.0,389,9133.0,28425,1,2,2010,3,14,6,6,0,1,0,16.066666666666666,2
27,0,22,11,40,1,20.9,50.0,431,8250.0,15732,1,3,2010,3,20,5,5,0,1,0,13.05,19
27,0,21,25,5,2,18.3,63.0,429,15367.0,20248,1,0,2010,3,20,5,5,0,1,0,13.066666666666666,24
27,0,3,4,26,1,25.0,41.0,404,8177.0,20588,2,1,2010,3,20,5,5,0,1,0,13.066666666666666,0
27,0,19,10,44,1,21.3,50.0,614,35870.0,72081,4,0,2010,3,20,5,5,0,1,0,14.083333333333334,19
27,0,8,29,1,1,21.2,48.0,389,11116.0,15491,0,1,2010,3,20,5,5,0,1,0,16.0,5
27,0,2,13,23,1,21.8,59.0,431,16813.0,21000,0,0,2010,3,20,5,5,0,1,0,16.05,7
27,0,1,0,30,1,19.7,51.0,396,20143.0,48999,0,0,2010,3,20,5,5,0,1,1,19.066666666666666,16
27,1,9,20,2,35,5.9,67.0,431,19021.0,20784,1,1,2010,3,21,6,6,0,1,0,13.066666666666666,10
27,1,6,24,29,1,7.9,61.0,451,12749.0,20223,2,0,2010,3,21,6,6,0,1,0,16.05,14
28,0,10,21,58,13,12.3,35.0,390,17716.0,26827,0,0,2010,3,27,5,5,0,1,0,13.066666666666666,19
28,0,22,13,40,1,9.4,44.0,431,10220.0,15732,2,0,2010,3,27,5,5,0,1,0,13.05,19
28,0,29,9,55,1,10.8,40.0,614,22089.0,37496,3,1,2010,3,27,5,5,0,1,0,14.083333333333334,21
28,0,25,19,18,1,9.8,44.0,597,15442.0,28425,1,1,2010,3,27,5,5,0,1,0,14.05,2
28,0,24,3,19,1,11.9,33.0,389,7258.0,15165,2,3,2010,3,27,5,5,0,1,0,16.05,24
28,0,0,20,34,2,10.4,33.0,431,16261.0,47853,2,3,2010,3,27,5,5,0,1,0,16.066666666666666,7
28,1,8,1,1,12,6.4,50.0,431,10596.0,15491,0,2,2010,3,28,6,6,0,1,0,14.016666666666667,5
28,1,2,4,23,12,10.9,53.0,597,17216.0,21000,2,2,2010,3,28,6,6,0,1,0,17.05,7
28,2,11,6,41,22,17.3,73.0,431,9502.0,36894,1,0,2010,4,21,2,2,0,1,1,19.066666666666666,12
29,0,0,3,34,1,12.4,40.0,431,8926.0,47853,3,1,2010,4,3,5,5,0,1,0,13.066666666666666,7
29,0,19,21,44,12,16.2,36.0,614,27114.0,72081,1,2,2010,4,3,5,5,0,1,0,15.083333333333334,19
29,0,13,8,48,1,9.1,46.0,418,24529.0,41684,0,0,2010,4,3,5,5,0,1,0,15.083333333333334,15
29,0,9,11,2,12,5.6,67.0,431,7019.0,20784,1,0,2010,4,3,5,5,0,1,0,16.066666666666666,10
29,0,6,25,59,1,12.1,27.0,599,17776.0,41255,2,0,2010,4,3,5,5,0,1,0,16.066666666666666,14
29,0,20,22,32,12,10.6,48.0,398,36790.0,62010,2,1,2010,4,3,5,5,0,1,1,19.066666666666666,5
29,1,4,29,36,1,10.1,34.0,431,23214.0,49133,2,1,2010,4,4,6,6,0,1,0,13.066666666666666,9
29,1,24,2,19,12,16.7,52.0,429,10603.0,15165,4,3,2010,4,4,6,6,0,1,0,14.05,24
29,1,10,1,58,14,11.6,53.0,431,22199.0,26827,2,1,2010,4,4,6,6,0,1,0,16.05,19
30,0,22,24,40,1,18.9,59.0,389,10406.0,15732,0,0,2010,4,10,5,5,0,1,0,13.05,19
30,0,3,6,26,1,22.3,42.0,436,10094.0,20588,0,2,2010,4,10,5,5,0,1,0,13.066666666666666,0
30,0,8,2,1,27,20.7,48.0,614,10149.0,15491,1,3,2010,4,10,5,5,0,1,0,14.083333333333334,5
30,0,11,10,41,12,20.8,65.0,602,14094.0,36894,0,3,2010,4,10,5,5,0,1,0,14.05,12
30,0,19,0,44,1,20.9,54.0,389,15644.0,72081,0,0,2010,4,10,5,5,0,1,0,16.05,19
30,0,13,20,48,1,19.1,31.0,431,32485.0,41684,0,2,2010,4,10,5,5,0,1,0,16.05,15
30,0,1,29,30,12,15.9,76.0,395,30672.0,48999,1,1,2010,4,10,5,5,0,1,1,19.066666666666666,16
30,1,21,4,5,1,22.4,61.0,431,17522.0,20248,5,1,2010,4,11,6,6,0,1,0,13.05,24
30,1,25,9,18,1,21.8,61.0,410,10392.0,28425,0,2,2010,4,11,6,6,0,1,0,14.066666666666666,2
31,0,4,25,21,12,6.3,65.0,425,12119.0,19694,0,1,2010,4,17,5,5,0,1,0,14.066666666666666,8
31,0,9,19,2,2,4.2,73.0,408,14168.0,20784,0,1,2010,4,17,5,5,0,1,0,14.066666666666666,10
31,0,6,13,29,1,15.8,35.0,431,10083.0,20223,1,1,2010,4,17,5,5,0,1,0,14.066666666666666,14
31,0,2,21,23,1,14.8,42.0,413,19914.0,21000,1,1,2010,4,17,5,5,0,1,0,14.066666666666666,7
31,0,1,3,30,1,9.2,69.0,447,18350.0,48999,1,1,2010,4,17,5,5,0,1,0,17.066666666666666,16
31,0,24,8,19,1,11.3,50.0,390,7030.0,15165,1,1,2010,4,17,5,5,0,1,1,19.066666666666666,24
31,1,0,22,34,2,18.4,32.0,431,9838.0,47853,2,1,2010,4,18,6,6,0,1,0,13.066666666666666,7
31,1,29,11,55,1,14.0,47.0,619,17983.0,37496,0,0,2010,4,18,6,6,0,1,0,15.116666666666667,21
31,1,20,10,32,1,16.3,33.0,431,46313.0,62010,3,0,2010,4,18,6,6,0,1,0,16.05,5
32,0,21,8,5,14,9.8,79.0,419,15156.0,20248,2,1,2010,4,24,5,5,0,1,0,13.066666666666666,24
32,0,3,9,26,12,14.4,31.0,436,8073.0,20588,1,2,2010,4,24,5,5,0,1,0,13.066666666666666,0
32,0,10,25,58,12,15.3,25.0,614,17669.0,26827,3,0,2010,4,24,5,5,0,1,0,14.083333333333334,19
32,0,20,24,32,1,14.5,29.0,431,37116.0,62010,0,1,2010,4,24,5,5,0,1,0,16.05,5
32,0,19,29,44,1,15.8,23.0,389,43025.0,72081,1,3,2010,4,24,5,5,0,1,0,17.05,19
32,0,2,1,23,1,13.0,30.0,597,17590.0,21000,2,0,2010,4,24,5,5,0,1,0,17.05,7
32,0,13,11,48,1,9.2,61.0,390,24146.0,41684,2,2,2010,4,24,5,5,0,1,1,19.066666666666666,15
32,1,22,4,40,1,15.8,41.0,389,9892.0,15732,1,0,2010,4,25,6,6,0,1,0,14.05,19
32,1,0,6,34,1,16.1,30.0,597,13867.0,47853,0,1,2010,4,25,6,6,0,1,0,14.05,7
33,0,19,24,44,1,24.4,21.0,431,27223.0,72081,1,0,2010,5,1,5,5,0,1,0,13.05,19
33,0,25,13,18,1,17.9,45.0,389,12305.0,28425,1,2,2010,5,1,5,5,0,1,0,13.083333333333334,2
33,0,6,9,29,9,20.5,27.0,611,13206.0,20223,2,1,2010,5,1,5,5,0,1,0,14.05,14
33,0,4,0,21,1,16.7,27.0,393,13622.0,19694,1,1,2010,5,1,5,5,0,1,0,15.066666666666666,8
33,0,29,2,55,1,18.9,37.0,431,32855.0,37496,2,1,2010,5,1,5,5,0,1,0,16.066666666666666,21
33,0,10,22,58,1,19.5,32.0,614,19423.0,26827,4,2,2010,5,1,5,5,0,1,0,16.083333333333332,19
33,0,21,20,6,1,16.5,51.0,389,38851.0,51697,2,1,2010,5,1,5,5,0,1,0,16.05,24
33,0,8,3,1,1,18.8,35.0,389,9203.0,15491,2,1,2010,5,1,5,5,0,1,1,19.0,5
33,0,11,1,41,1,11.7,56.0,431,19549.0,36894,2,1,2010,5,1,5,5,0,1,1,19.066666666666666,12
0,0,22,25,40,1,23.0,65.0,389,11650.0,15732,2,2,2010,5,5,2,2,1,1,0,13.05,19
0,0,3,21,26,1,32.0,26.0,437,14016.0,20588,2,4,2010,5,5,2,2,1,1,0,13.066666666666666,0
0,0,20,6,32,1,27.9,44.0,415,55410.0,62010,2,1,2010,5,5,2,2,1,1,0,14.066666666666666,5
0,0,1,4,30,1,27.6,40.0,622,26406.0,48999,0,0,2010,5,5,2,2,1,1,0,14.066666666666666,16
0,0,0,29,34,6,25.4,43.0,407,21761.0,47853,2,1,2010,5,5,2,2,1,1,0,14.083333333333334,7
0,0,13,19,48,1,20.4,60.0,390,41002.0,41684,2,1,2010,5,5,2,2,1,1,0,16.066666666666666,15
0,0,24,11,19,1,21.8,77.0,431,12020.0,15165,2,1,2010,5,5,2,2,1,1,0,16.05,24
0,0,9,8,2,1,20.7,60.0,389,9537.0,20784,1,0,2010,5,5,2,2,1,1,1,19.066666666666666,10
0,0,2,10,23,1,21.1,72.0,431,20317.0,21000,4,4,2010,5,5,2,2,1,1,1,19.05,7
1,0,20,19,32,1,23.8,35.0,634,48246.0,62010,2,3,2010,5,8,5,5,0,1,0,14.016666666666667,5
1,0,21,13,5,12,19.4,69.0,453,15396.0,20248,0,2,2010,5,8,5,5,0,1,0,15.066666666666666,24
1,0,25,24,18,1,19.6,50.0,432,13676.0,28425,3,0,2010,5,8,5,5,0,1,1,19.083333333333332,2
1,1,4,6,21,1,19.0,33.0,431,17239.0,19694,1,2,2010,5,9,6,6,0,1,0,13.066666666666666,8
1,1,9,1,2,1,17.3,29.0,431,11176.0,20784,0,3,2010,5,9,6,6,0,1,0,16.066666666666666,10
1,2,29,22,55,1,26.8,80.0,431,9472.0,37496,1,0,2010,7,14,2,2,0,2,1,19.066666666666666,21
1,2,10,8,58,13,27.4,76.0,389,17722.0,26827,0,0,2010,7,14,2,2,0,2,1,19.05,19
1,2,2,3,23,14,25.8,89.0,614,9093.0,21000,1,1,2010,7,14,2,2,0,2,1,19.083333333333332,7
1,2,11,0,41,22,23.8,92.0,389,5334.0,36894,0,5,2010,7,14,2,2,0,2,1,19.066666666666666,12
2,0,1,21,30,1,19.0,31.0,443,28114.0,48999,2,2,2010,5,15,5,5,0,1,0,14.066666666666666,16
2,0,13,9,48,1,15.7,46.0,442,35858.0,41684,3,1,2010,5,15,5,5,0,1,0,14.066666666666666,15
2,0,19,3,12,1,17.3,38.0,597,13127.0,15440,2,2,2010,5,15,5,5,0,1,0,15.05,19
2,0,4,20,36,1,11.4,59.0,431,24162.0,49133,1,1,2010,5,15,5,5,0,1,0,17.066666666666666,9
2,0,0,25,34,1,17.6,51.0,431,17001.0,47853,2,1,2010,5,15,5,5,0,1,0,17.083333333333332,7
2,1,24,10,19,1,20.4,61.0,606,14760.0,15165,3,1,2010,5,16,6,6,0,1,0,14.05,24
2,1,8,11,1,1,23.6,45.0,614,10258.0,15491,0,0,2010,5,16,6,6,0,1,0,15.083333333333334,5
2,1,6,29,59,1,22.0,49.0,431,34098.0,41255,1,4,2010,5,16,6,6,0,1,0,16.05,14
2,1,22,2,40,1,18.0,67.0,432,13797.0,15732,1,3,2010,5,16,6,6,0,1,1,19.066666666666666,19
3,0,8,6,1,1,28.3,69.0,609,11412.0,15491,0,1,2010,7,17,5,5,0,2,1,18.05,5
3,0,1,25,30,12,27.1,78.0,417,25781.0,48999,2,2,2010,7,17,5,5,0,2,1,18.566666666666666,16
3,0,21,24,5,1,26.2,86.0,389,19968.0,20248,0,0,2010,7,17,5,5,0,2,1,18.55,24
3,0,9,4,2,35,22.3,87.0,431,20231.0,20784,3,1,2010,7,17,5,5,0,2,1,19.066666666666666,10
3,0,29,10,55,12,26.4,80.0,390,26607.0,37496,2,1,2010,7,17,5,5,0,2,1,19.066666666666666,21
3,0,13,0,48,1,28.3,65.0,389,34206.0,41684,1,1,2010,7,17,5,5,0,2,1,19.05,15
3,1,3,22,26,1,29.2,65.0,403,11705.0,20588,0,1,2010,7,18,6,6,0,2,1,18.066666666666666,0
3,1,2,20,23,1,28.8,66.0,626,20201.0,21000,3,2,2010,7,18,6,6,0,2,1,18.083333333333332,7
3,1,11,19,41,1,27.0,75.0,431,23948.0,36894,3,0,2010,7,18,6,6,0,2,1,19.066666666666666,12
4,0,20,11,32,1,32.1,65.0,431,37470.0,62010,0,1,2010,7,24,5,5,0,2,1,18.05,5
4,0,24,29,19,1,28.9,69.0,597,14973.0,15165,2,3,2010,7,24,5,5,0,2,1,18.05,24
4,0,0,9,34,1,32.1,51.0,389,19880.0,47853,3,0,2010,7,24,5,5,0,2,1,18.066666666666666,7
4,0,4,13,21,1,27.6,82.0,389,17281.0,19694,2,3,2010,7,24,5,5,0,2,1,19.066666666666666,8
4,0,19,2,44,1,30.0,77.0,390,39005.0,72081,1,0,2010,7,24,5,5,0,2,1,19.066666666666666,19
4,0,6,21,29,1,32.3,50.0,389,17534.0,20223,3,3,2010,7,24,5,5,0,2,1,19.083333333333332,14
4,1,22,1,40,4,29.0,76.0,614,12737.0,15732,1,3,2010,7,25,6,6,0,2,1,18.083333333333332,19
4,1,25,8,18,1,29.1,66.0,389,10081.0,28425,3,1,2010,7,25,6,6,0,2,1,18.083333333333332,2
4,1,10,3,58,22,28.5,86.0,597,17862.0,26827,1,0,2010,7,25,6,6,0,2,1,19.05,19
5,0,4,11,21,1,28.4,58.0,597,12139.0,19694,1,1,2010,7,27,1,1,0,2,1,19.083333333333332,8
5,0,29,13,55,1,27.0,80.0,431,10685.0,37496,2,2,2010,7,27,1,1,0,2,1,19.066666666666666,21
5,0,21,0,5,1,27.9,76.0,389,13317.0,20248,3,2,2010,7,27,1,1,0,2,1,19.05,24
5,1,9,10,2,12,24.9,86.0,390,12045.0,20784,0,0,2010,7,28,2,2,0,2,1,19.066666666666666,10
5,1,8,19,1,1,29.1,61.0,389,9981.0,15491,1,1,2010,7,28,2,2,0,2,1,19.0,5
5,1,1,24,31,1,28.8,62.0,614,26534.0,54224,1,1,2010,7,28,2,2,0,2,1,19.066666666666666,16
5,1,6,22,29,12,28.4,70.0,389,7991.0,20223,2,1,2010,7,28,2,2,0,2,1,19.066666666666666,14
5,1,3,20,26,14,28.3,71.0,431,10530.0,20588,0,4,2010,7,28,2,2,0,2,1,19.066666666666666,0
5,1,25,2,18,0,27.9,68.0,597,16887.0,28425,1,3,2010,7,28,2,2,0,2,1,19.05,2
6,0,20,8,32,12,29.8,84.0,389,40326.0,62010,0,1,2010,7,31,5,5,0,2,1,18.05,5
6,0,29,25,55,2,24.1,81.0,390,16415.0,37496,3,0,2010,7,31,5,5,0,2,1,19.066666666666666,21
6,0,19,6,44,12,29.5,78.0,614,29964.0,72081,0,2,2010,7,31,5,5,0,2,1,19.083333333333332,19
6,0,13,1,48,12,28.8,71.0,597,36910.0,41684,2,1,2010,7,31,5,5,0,2,1,19.05,15
6,0,24,0,19,1,28.0,89.0,389,10021.0,15165,0,3,2010,7,31,5,5,0,2,1,19.05,24
6,1,2,9,56,1,30.0,68.0,597,11036.0,20261,1,0,2010,8,1,6,6,0,2,1,18.05,18
6,1,11,3,41,1,28.8,83.0,389,16193.0,36894,3,0,2010,8,1,6,6,0,2,1,18.066666666666666,12
6,1,10,4,58,1,28.9,77.0,431,16326.0,26827,3,2,2010,8,1,6,6,0,2,1,19.05,19
6,1,22,21,40,12,27.3,88.0,389,13316.0,15732,3,6,2010,8,1,6,6,0,2,1,19.05,19
7,0,8,22,54,1,30.1,59.0,420,7831.0,15002,3,0,2010,8,7,5,5,0,2,1,18.05,5
7,0,3,13,26,1,30.1,61.0,403,6818.0,20588,0,2,2010,8,7,5,5,0,2,1,18.066666666666666,0
7,0,21,29,5,1,27.2,80.0,431,19848.0,20248,2,1,2010,8,7,5,5,0,2,1,18.55,24
7,0,4,19,21,1,29.1,69.0,390,18894.0,19694,0,1,2010,8,7,5,5,0,2,1,19.066666666666666,8
7,0,9,24,2,12,26.6,89.0,389,9041.0,20784,1,0,2010,8,7,5,5,0,2,1,19.066666666666666,10
7,0,11,2,41,1,26.9,72.0,597,18069.0,36894,0,2,2010,8,7,5,5,0,2,1,19.05,12
7,1,0,10,8,1,29.1,67.0,614,14031.0,17892,0,0,2010,8,8,6,6,0,2,1,18.083333333333332,7
7,1,25,20,18,1,27.4,66.0,431,12799.0,28425,1,0,2010,8,8,6,6,0,2,1,18.066666666666666,2
7,1,1,6,30,12,27.6,76.0,390,27990.0,48999,0,1,2010,8,8,6,6,0,2,1,19.083333333333332,16
8,0,9,13,2,12,25.5,83.0,431,14118.0,20784,1,0,2010,8,13,4,4,0,2,1,19.066666666666666,10
8,1,25,22,18,12,27.9,80.0,389,9652.0,28425,0,0,2010,8,14,5,5,0,2,1,18.066666666666666,2
8,1,21,19,5,12,27.9,89.0,615,20019.0,20248,1,2,2010,8,14,5,5,0,2,1,18.566666666666666,24
8,1,4,2,21,14,24.6,80.0,389,17651.0,19694,1,3,2010,8,14,5,5,0,2,1,19.066666666666666,8
8,1,29,1,55,12,28.4,82.0,390,23640.0,37496,1,1,2010,8,14,5,5,0,2,1,19.066666666666666,21
8,1,6,20,59,12,26.9,88.0,431,31715.0,41255,3,1,2010,8,14,5,5,0,2,1,19.05,14
8,2,8,24,1,1,32.5,62.0,389,9742.0,15491,0,0,2010,8,15,6,6,0,2,1,18.0,5
8,2,3,0,26,1,30.5,65.0,403,10849.0,20588,0,1,2010,8,15,6,6,0,2,1,18.05,0
8,2,10,11,58,1,31.1,66.0,389,19026.0,26827,2,0,2010,8,15,6,6,0,2,1,19.05,19
9,0,13,21,48,1,28.6,81.0,390,30076.0,41684,4,1,2010,8,17,1,1,0,2,1,19.066666666666666,15
9,0,2,29,23,1,31.2,62.0,431,20046.0,21000,1,1,2010,8,17,1,1,0,2,1,19.05,7
9,0,20,4,32,1,28.6,76.0,389,32231.0,62010,1,1,2010,8,17,1,1,0,2,1,19.55,5
9,0,19,9,12,1,29.6,80.0,389,12184.0,15440,0,1,2010,8,17,1,1,0,2,1,19.566666666666666,19
9,1,10,6,58,12,29.6,72.0,390,22407.0,26827,4,0,2010,8,18,2,2,0,2,1,19.066666666666666,19
9,1,22,3,40,12,29.5,77.0,614,9302.0,15732,2,2,2010,8,18,2,2,0,2,1,19.083333333333332,19
9,1,24,25,19,12,28.7,83.0,389,8049.0,15165,3,2,2010,8,18,2,2,0,2,1,19.05,24
9,1,0,1,8,1,33.9,51.0,431,9086.0,17892,4,1,2010,8,18,2,2,0,2,1,19.083333333333332,7
9,1,11,8,41,1,30.3,74.0,389,9945.0,36894,1,2,2010,8,18,2,2,0,2,1,19.066666666666666,12
