id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,capacity,address,holiday_date,description,home_team_player11,home_team_player10,home_team_player9,home_team_player8,home_team_player7,home_team_player6,home_team_player5,home_team_player4,home_team_player3,home_team_player2,home_team_player1,home_team_score,away_team_score,away_team_player1,away_team_player2,away_team_player3,away_team_player4,away_team_player5,away_team_player6,away_team_player7,away_team_player8,away_team_player9,away_team_player10,away_team_player11
11627,2009-03-14,14:04,第2節,第1日,神戸,川崎F,ホームズスタジアム神戸,屋内,13.8,33.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS/毎日放送(録),15195.0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,,,19 須藤 大輔 FW,17 吉田 孝行 FW,22 馬場 賢治 MF,10 ボッティ MF,6 金 南一 MF,26 松岡 亮輔 MF,28 大屋 翼 DF,14 宮本 恒靖 DF,2 小林 久晃 DF,25 石櫃 洋祐 DF,1 榎本 達也 GK,2,1,1 川島 永嗣 GK,8 山岸 智 DF,4 井川 祐輔 DF,13 寺田 周平 DF,2 伊藤 宏樹 DF,14 中村 憲剛 MF,29 谷口 博之 MF,11 ヴィトール ジュニオール MF,34 レナチーニョ FW,9 鄭 大世 FW,10 ジュニーニョ FW
11628,2009-03-14,15:04,第2節,第1日,柏,千葉,日立柏サッカー場,曇一時雨,10.6,53.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,8723.0,15109,千葉県柏市日立台1-2-50,,,10 フランサ FW,15 菅沼 実 FW,20 李 忠成 FW,11 ポポ FW,34 杉山 浩太 MF,28 栗澤 僚一 MF,4 石川 直樹 DF,13 小林 祐三 DF,5 古賀 正紘 DF,25 村上 佑介 DF,33 菅野 孝憲 GK,1,1,17 櫛野 亮 GK,2 坂本 將貴 DF,14 池田 昇平 DF,4 ボスナー DF,31 青木 良太 DF,16 谷澤 達也 MF,8 中後 雅喜 MF,6 下村 東美 MF,9 深井 正樹 MF,5 アレックス MF,18 巻 誠一郎 FW
11629,2009-03-14,15:04,第2節,第1日,清水,横浜FM,アウトソーシングスタジアム日本平,晴,13.1,26.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/テレビ静岡,19172.0,20248,静岡県静岡市清水区村松3880−1,,,23 岡崎 慎司 FW,18 ヨンセン FW,8 枝村 匠馬 MF,17 山本 真希 MF,7 伊東 輝悦 MF,13 兵働 昭弘 MF,2 児玉 新 DF,5 岩下 敬輔 DF,3 青山 直晃 DF,25 市川 大祐 DF,21 西部 洋平 GK,0,0,1 榎本 哲也 GK,7 栗原 勇蔵 DF,3 松田 直樹 DF,22 中澤 佑二 DF,18 清水 範久 MF,30 小椋 祥平 MF,17 兵藤 慎剛 MF,13 小宮山 尊信 MF,14 狩野 健太 FW,10 山瀬 功治 FW,9 渡邉 千真 FW
11630,2009-03-14,16:04,第2節,第1日,山形,名古屋,NDソフトスタジアム山形,雪,2.6,77.0,スカパースカチャン/e2スカチャン/NHK総合,12370.0,20784,山形県天童市山王1−1,,,9 古橋 達弥 FW,15 長谷川 悠 FW,7 宮沢 克行 MF,17 佐藤 健太郎 MF,19 秋葉 勝 MF,16 キム ビョンスク MF,13 石川 竜也 DF,23 石井 秀典 DF,3 レオナルド DF,14 宮本 卓也 DF,1 清水 健太 GK,0,0,1 楢﨑 正剛 GK,32 田中 隼磨 DF,4 吉田 麻也 DF,5 増川 隆洋 DF,6 阿部 翔平 DF,7 中村 直志 MF,14 吉村 圭司 MF,10 小川 佳純 MF,8 マギヌン MF,11 玉田 圭司 FW,9 ダヴィ FW
11631,2009-03-14,16:00,第2節,第1日,G大阪,磐田,万博記念競技場,曇のち晴,7.3,44.0,スカパー・e2(J sports Plus)/NHK大阪,16128.0,21000,大阪府吹田市千里万博公園5-2,,,23 レアンドロ FW,18 チョ ジェジン FW,16 佐々木 勇人 MF,9 ルーカス MF,7 遠藤 保仁 MF,27 橋本 英郎 MF,19 下平 匠 DF,5 山口 智 DF,6 パク ドンヒョク DF,13 安田 理大 DF,22 藤ヶ谷 陽介 GK,4,1,1 川口 能活 GK,17 犬塚 友輔 DF,6 那須 大亮 DF,3 茶野 隆行 DF,5 駒野 友一 DF,7 太田 吉彰 MF,23 山本 康裕 MF,16 ロドリゴ MF,11 西 紀寛 MF,8 ジウシーニョ FW,18 前田 遼一 FW
11632,2009-03-15,14:03,第2節,第2日,新潟,鹿島,東北電力ビッグスワンスタジアム,曇時々雨,6.9,61.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,37808.0,41684,新潟県新潟市中央区清五郎67-12,,,9 ペドロ ジュニオール FW,16 大島 秀夫 FW,11 矢野 貴章 FW,7 松下 年宏 MF,10 マルシオ リシャルデス MF,15 本間 勲 MF,29 ジウトン DF,6 永田 充 DF,5 千代反田 充 DF,17 内田 潤 DF,1 北野 貴之 GK,2,1,21 曽ヶ端 準 GK,2 内田 篤人 DF,3 岩政 大樹 DF,19 伊野波 雅彦 DF,7 新井場 徹 DF,15 青木 剛 MF,10 本山 雅志 MF,11 ダニーロ MF,8 野沢 拓也 MF,13 興梠 慎三 FW,18 マルキーニョス FW
11633,2009-03-15,14:05,第2節,第2日,広島,大宮,広島ビッグアーチ,晴,15.4,48.0,スカパー・e2(TBSチャンネル)/BS-i/NHK広島,20312.0,36894,広島県広島市安佐南区大塚西5丁目1−1,,,11 佐藤 寿人 FW,10 柏木 陽介 MF,15 髙萩 洋次郎 MF,17 服部 公太 MF,8 森﨑 和幸 MF,6 青山 敏弘 MF,14 ミキッチ MF,5 槙野 智章 DF,2 ストヤノフ DF,24 森脇 良太 DF,31 佐藤 昭大 GK,2,3,21 江角 浩司 GK,2 塚本 泰史 DF,5 冨田 大介 DF,3 マト DF,4 波戸 康広 DF,23 金澤 慎 MF,33 新井 涼平 MF,11 藤本 主税 MF,17 橋本 早十 MF,13 藤田 祥史 FW,9 石原 直樹 FW
11634,2009-03-21,13:03,第3節,第1日,大宮,神戸,NACK5スタジアム大宮,晴,16.4,20.0,スカパー・e2(J sports Plus),9029.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,,,27 市川 雅彦 FW,13 藤田 祥史 FW,17 橋本 早十 MF,11 藤本 主税 MF,33 新井 涼平 MF,23 金澤 慎 MF,4 波戸 康広 DF,3 マト DF,5 冨田 大介 DF,2 塚本 泰史 DF,21 江角 浩司 GK,1,1,1 榎本 達也 GK,25 石櫃 洋祐 DF,14 宮本 恒靖 DF,4 北本 久仁衛 DF,28 大屋 翼 DF,26 松岡 亮輔 MF,6 金 南一 MF,18 田中 英雄 MF,10 ボッティ MF,17 吉田 孝行 FW,19 須藤 大輔 FW
11635,2009-03-21,14:04,第3節,第1日,FC東京,山形,味の素スタジアム,晴,14.5,39.0,スカパー・e2(TBSチャンネル)/BS-i/TOKYO MX,20179.0,48999,東京都調布市西町376-3,,,13 平山 相太 FW,9 カボレ FW,22 羽生 直剛 MF,18 石川 直宏 MF,10 梶山 陽平 MF,6 今野 泰幸 MF,5 長友 佑都 DF,2 茂庭 照幸 DF,3 佐原 秀樹 DF,25 徳永 悠平 DF,20 権田 修一 GK,1,0,1 清水 健太 GK,14 宮本 卓也 DF,3 レオナルド DF,23 石井 秀典 DF,13 石川 竜也 DF,16 キム ビョンスク MF,19 秋葉 勝 MF,17 佐藤 健太郎 MF,7 宮沢 克行 MF,9 古橋 達弥 FW,15 長谷川 悠 FW
11636,2009-03-21,14:03,第3節,第1日,磐田,浦和,エコパスタジアム,晴,15.0,56.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,18439.0,51697,静岡県袋井市愛野2300-1,,,8 ジウシーニョ FW,18 前田 遼一 FW,11 西 紀寛 MF,16 ロドリゴ MF,23 山本 康裕 MF,7 太田 吉彰 MF,5 駒野 友一 DF,3 茶野 隆行 DF,6 那須 大亮 DF,17 犬塚 友輔 DF,1 川口 能活 GK,1,1,23 都築 龍太 GK,6 山田 暢久 DF,2 坪井 慶介 DF,4 田中 マルクス闘莉王 DF,3 細貝 萌 DF,13 鈴木 啓太 MF,22 阿部 勇樹 MF,10 ポンテ MF,19 高原 直泰 MF,11 田中 達也 FW,17 エジミウソン FW
11637,2009-03-21,15:04,第3節,第1日,横浜FM,柏,日産スタジアム,晴,14.4,41.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,18180.0,72081,神奈川県横浜市港北区小机町3300,,,9 渡邉 千真 FW,10 山瀬 功治 FW,14 狩野 健太 FW,13 小宮山 尊信 MF,17 兵藤 慎剛 MF,30 小椋 祥平 MF,18 清水 範久 MF,22 中澤 佑二 DF,3 松田 直樹 DF,7 栗原 勇蔵 DF,1 榎本 哲也 GK,3,3,33 菅野 孝憲 GK,25 村上 佑介 DF,5 古賀 正紘 DF,13 小林 祐三 DF,4 石川 直樹 DF,28 栗澤 僚一 MF,34 杉山 浩太 MF,14 太田 圭輔 FW,15 菅沼 実 FW,20 李 忠成 FW,10 フランサ FW
11638,2009-03-21,16:00,第3節,第1日,大分,新潟,九州石油ドーム,晴のち曇,18.3,49.0,スカパー・e2(J sports Plus),16708.0,31997,大分県大分市横尾1351,,,13 高松 大樹 FW,10 ウェズレイ FW,11 鈴木 慎吾 MF,8 金崎 夢生 MF,33 藤田 義明 MF,5 エジミウソン MF,3 ホベルト MF,25 小林 宏之 DF,6 森重 真人 DF,22 上本 大海 DF,1 西川 周作 GK,0,0,1 北野 貴之 GK,17 内田 潤 DF,5 千代反田 充 DF,6 永田 充 DF,29 ジウトン DF,10 マルシオ リシャルデス MF,15 本間 勲 MF,7 松下 年宏 MF,11 矢野 貴章 FW,16 大島 秀夫 FW,9 ペドロ ジュニオール FW
11639,2009-03-22,13:03,第3節,第2日,名古屋,清水,名古屋市瑞穂陸上競技場,曇時々雨,17.1,86.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,13074.0,20223,愛知県名古屋市瑞穂区山下通5-1,,,9 ダヴィ FW,11 玉田 圭司 FW,8 マギヌン MF,14 吉村 圭司 MF,7 中村 直志 MF,10 小川 佳純 MF,6 阿部 翔平 DF,5 増川 隆洋 DF,4 吉田 麻也 DF,32 田中 隼磨 DF,1 楢﨑 正剛 GK,3,1,21 西部 洋平 GK,25 市川 大祐 DF,3 青山 直晃 DF,5 岩下 敬輔 DF,2 児玉 新 DF,13 兵働 昭弘 MF,7 伊東 輝悦 MF,17 山本 真希 MF,11 原 一樹 MF,18 ヨンセン FW,23 岡崎 慎司 FW
11640,2009-03-22,13:04,第3節,第2日,京都,G大阪,京都市西京極総合運動公園陸上競技場兼球技場,曇,16.0,83.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/KBS京都(録),14085.0,20588,京都府京都市右京区西京極新明町29,,,10 ディエゴ FW,20 パウリーニョ FW,22 渡邉 大剛 MF,7 佐藤 勇人 MF,26 角田 誠 MF,16 安藤 淳 MF,6 染谷 悠太 DF,14 李  正秀 DF,4 水本 裕貴 DF,24 増嶋 竜也 DF,21 水谷 雄一 GK,2,1,22 藤ヶ谷 陽介 GK,13 安田 理大 DF,6 パク ドンヒョク DF,5 山口 智 DF,19 下平 匠 DF,27 橋本 英郎 MF,7 遠藤 保仁 MF,9 ルーカス MF,30 山崎 雅人 MF,18 チョ ジェジン FW,23 レアンドロ FW
11641,2009-03-22,16:03,第3節,第2日,鹿島,広島,県立カシマサッカースタジアム,雨のち曇,16.4,75.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,17492.0,37496,茨城県鹿嶋市神向寺後山26-2,,,18 マルキーニョス FW,34 大迫 勇也 FW,8 野沢 拓也 MF,10 本山 雅志 MF,15 青木 剛 MF,40 小笠原 満男 MF,35 パク チュホ DF,19 伊野波 雅彦 DF,3 岩政 大樹 DF,2 内田 篤人 DF,21 曽ヶ端 準 GK,2,1,31 佐藤 昭大 GK,24 森脇 良太 DF,2 ストヤノフ DF,5 槙野 智章 DF,14 ミキッチ MF,8 森﨑 和幸 MF,6 青山 敏弘 MF,17 服部 公太 MF,15 髙萩 洋次郎 MF,10 柏木 陽介 MF,11 佐藤 寿人 FW
11642,2009-03-22,16:03,第3節,第2日,千葉,川崎F,フクダ電子アリーナ,曇,17.3,72.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,14544.0,19470,千葉県千葉市中央区川崎町1-20,,,16 谷澤 達也 FW,18 巻 誠一郎 FW,5 アレックス MF,6 下村 東美 MF,8 中後 雅喜 MF,22 米倉 恒貴 MF,31 青木 良太 DF,4 ボスナー DF,14 池田 昇平 DF,2 坂本 將貴 DF,17 櫛野 亮 GK,1,1,1 川島 永嗣 GK,19 森 勇介 DF,13 寺田 周平 DF,2 伊藤 宏樹 DF,26 村上 和弘 DF,14 中村 憲剛 MF,18 横山 知伸 MF,29 谷口 博之 MF,11 ヴィトール ジュニオール FW,9 鄭 大世 FW,10 ジュニーニョ FW
11643,2009-04-04,13:04,第4節,第1日,G大阪,広島,万博記念競技場,曇のち雨,11.8,59.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,15644.0,21000,大阪府吹田市千里万博公園5-2,,,23 レアンドロ FW,18 チョ ジェジン FW,8 寺田 紳一 MF,9 ルーカス MF,7 遠藤 保仁 MF,17 明神 智和 MF,13 安田 理大 DF,5 山口 智 DF,6 パク ドンヒョク DF,27 橋本 英郎 DF,22 藤ヶ谷 陽介 GK,2,2,31 佐藤 昭大 GK,24 森脇 良太 DF,2 ストヤノフ DF,5 槙野 智章 DF,14 ミキッチ MF,8 森﨑 和幸 MF,6 青山 敏弘 MF,17 服部 公太 MF,25 髙柳 一誠 MF,10 柏木 陽介 MF,11 佐藤 寿人 FW
11644,2009-04-04,14:03,第4節,第1日,鹿島,京都,県立カシマサッカースタジアム,曇時々晴,17.6,43.0,スカパー・e2(J sports Plus)/NHK水戸*,17254.0,37496,茨城県鹿嶋市神向寺後山26-2,,,34 大迫 勇也 FW,18 マルキーニョス FW,8 野沢 拓也 MF,10 本山 雅志 MF,40 小笠原 満男 MF,15 青木 剛 MF,35 パク チュホ DF,19 伊野波 雅彦 DF,3 岩政 大樹 DF,2 内田 篤人 DF,21 曽ヶ端 準 GK,2,1,21 水谷 雄一 GK,26 角田 誠 DF,4 水本 裕貴 DF,14 李  正秀 DF,6 染谷 悠太 DF,16 安藤 淳 MF,7 佐藤 勇人 MF,10 ディエゴ MF,22 渡邉 大剛 MF,9 豊田 陽平 FW,11 林 丈統 FW
11645,2009-04-04,15:05,第4節,第1日,川崎F,名古屋,等々力陸上競技場,曇,18.3,42.0,スカパー・e2(TBSチャンネル)/BS-TBS/NHK名古屋,20148.0,26827,神奈川県川崎市中原区等々力1-1,,,10 ジュニーニョ FW,9 鄭 大世 FW,11 ヴィトール ジュニオール FW,6 田坂 祐介 MF,29 谷口 博之 MF,14 中村 憲剛 MF,26 村上 和弘 DF,2 伊藤 宏樹 DF,13 寺田 周平 DF,19 森 勇介 DF,1 川島 永嗣 GK,3,1,1 楢﨑 正剛 GK,32 田中 隼磨 DF,4 吉田 麻也 DF,5 増川 隆洋 DF,6 阿部 翔平 DF,7 中村 直志 MF,14 吉村 圭司 MF,10 小川 佳純 MF,8 マギヌン MF,11 玉田 圭司 FW,9 ダヴィ FW
11646,2009-04-04,16:03,第4節,第1日,浦和,大分,埼玉スタジアム2002,曇,17.4,41.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,45542.0,62010,埼玉県さいたま市緑区美園2丁目1,,,17 エジミウソン FW,11 田中 達也 FW,10 ポンテ MF,34 山田 直輝 MF,22 阿部 勇樹 MF,13 鈴木 啓太 MF,8 三都主 アレサンドロ DF,4 田中 マルクス闘莉王 DF,2 坪井 慶介 DF,6 山田 暢久 DF,23 都築 龍太 GK,1,0,1 西川 周作 GK,25 小林 宏之 DF,6 森重 真人 DF,22 上本 大海 DF,5 エジミウソン MF,7 西山 哲平 MF,20 高橋 大輔 MF,14 家長 昭博 MF,11 鈴木 慎吾 MF,8 金崎 夢生 FW,19 前田 俊介 FW
11647,2009-04-04,16:03,第4節,第1日,新潟,横浜FM,東北電力ビッグスワンスタジアム,雨,11.8,64.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,32022.0,41684,新潟県新潟市中央区清五郎67-12,,,9 ペドロ ジュニオール FW,16 大島 秀夫 FW,11 矢野 貴章 FW,7 松下 年宏 MF,10 マルシオ リシャルデス MF,15 本間 勲 MF,29 ジウトン DF,6 永田 充 DF,5 千代反田 充 DF,28 松尾 直人 DF,1 北野 貴之 GK,2,1,1 榎本 哲也 GK,7 栗原 勇蔵 DF,3 松田 直樹 DF,22 中澤 佑二 DF,34 丁 東浩 MF,30 小椋 祥平 MF,17 兵藤 慎剛 MF,5 田中 裕介 MF,14 狩野 健太 FW,9 渡邉 千真 FW,11 坂田 大輔 FW
11648,2009-04-04,19:04,第4節,第1日,柏,大宮,日立柏サッカー場,雨,14.1,55.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,8727.0,15109,千葉県柏市日立台1-2-50,,,10 フランサ FW,15 菅沼 実 FW,20 李 忠成 FW,27 大津 祐樹 FW,18 山根 巌 MF,28 栗澤 僚一 MF,4 石川 直樹 DF,13 小林 祐三 DF,5 古賀 正紘 DF,25 村上 佑介 DF,33 菅野 孝憲 GK,2,2,21 江角 浩司 GK,2 塚本 泰史 DF,5 冨田 大介 DF,3 マト DF,19 村山 祐介 DF,23 金澤 慎 MF,33 新井 涼平 MF,11 藤本 主税 MF,17 橋本 早十 MF,27 市川 雅彦 FW,9 石原 直樹 FW
11649,2009-04-04,19:04,第4節,第1日,磐田,FC東京,ヤマハスタジアム(磐田),雨,11.1,92.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,8716.0,15165,静岡県磐田市新貝2500,,,8 ジウシーニョ FW,18 前田 遼一 FW,14 村井 慎二 MF,7 太田 吉彰 MF,16 ロドリゴ MF,23 山本 康裕 MF,20 山本 脩斗 DF,3 茶野 隆行 DF,6 那須 大亮 DF,5 駒野 友一 DF,1 川口 能活 GK,0,1,20 権田 修一 GK,5 長友 佑都 DF,3 佐原 秀樹 DF,6 今野 泰幸 DF,25 徳永 悠平 DF,7 浅利 悟 MF,22 羽生 直剛 MF,10 梶山 陽平 MF,19 大竹 洋平 MF,9 カボレ FW,24 赤嶺 真吾 FW
11650,2009-04-05,13:04,第4節,第2日,山形,千葉,NDソフトスタジアム山形,晴,15.9,31.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,9172.0,20784,山形県天童市山王1−1,,,9 古橋 達弥 FW,15 長谷川 悠 FW,11 北村 知隆 MF,17 佐藤 健太郎 MF,19 秋葉 勝 MF,16 キム ビョンスク MF,13 石川 竜也 DF,23 石井 秀典 DF,3 レオナルド DF,20 小林 亮 DF,1 清水 健太 GK,1,0,17 櫛野 亮 GK,2 坂本 將貴 DF,14 池田 昇平 DF,4 ボスナー DF,31 青木 良太 DF,10 工藤 浩平 MF,3 斎藤 大輔 MF,5 アレックス MF,11 新居 辰基 FW,16 谷澤 達也 FW,18 巻 誠一郎 FW
11651,2009-04-05,16:04,第4節,第2日,神戸,清水,ホームズスタジアム神戸,屋内,16.1,53.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/NHK神戸,10020.0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,,,13 我那覇 和樹 FW,17 吉田 孝行 FW,20 鈴木 規郎 MF,10 ボッティ MF,6 金 南一 MF,26 松岡 亮輔 MF,4 北本 久仁衛 DF,14 宮本 恒靖 DF,5 河本 裕之 DF,25 石櫃 洋祐 DF,1 榎本 達也 GK,0,1,21 西部 洋平 GK,14 高木 純平 DF,3 青山 直晃 DF,5 岩下 敬輔 DF,2 児玉 新 DF,13 兵働 昭弘 MF,8 枝村 匠馬 MF,17 山本 真希 MF,10 藤本 淳吾 MF,23 岡崎 慎司 FW,18 ヨンセン FW
11652,2009-04-11,14:05,第5節,第1日,大分,山形,九州石油ドーム,晴,22.4,41.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/NHK大分,18461.0,31997,大分県大分市横尾1351,,,10 ウェズレイ FW,9 森島 康仁 FW,11 鈴木 慎吾 MF,28 清武 弘嗣 MF,20 高橋 大輔 MF,5 エジミウソン MF,3 ホベルト MF,25 小林 宏之 DF,6 森重 真人 DF,22 上本 大海 DF,1 西川 周作 GK,0,1,1 清水 健太 GK,20 小林 亮 DF,3 レオナルド DF,23 石井 秀典 DF,13 石川 竜也 DF,16 キム ビョンスク MF,19 秋葉 勝 MF,17 佐藤 健太郎 MF,11 北村 知隆 MF,15 長谷川 悠 FW,9 古橋 達弥 FW
11653,2009-04-11,15:05,第5節,第1日,横浜FM,神戸,ニッパツ三ツ沢球技場,晴,22.5,26.0,スカパー・e2(TBSチャンネル)/BS-TBS,12912.0,15440,神奈川県横浜市神奈川区三ﾂ沢西町3-1,,,10 山瀬 功治 FW,9 渡邉 千真 FW,14 狩野 健太 FW,5 田中 裕介 MF,17 兵藤 慎剛 MF,30 小椋 祥平 MF,34 丁 東浩 MF,22 中澤 佑二 DF,3 松田 直樹 DF,15 金 根煥 DF,1 榎本 哲也 GK,5,0,1 榎本 達也 GK,25 石櫃 洋祐 DF,5 河本 裕之 DF,14 宮本 恒靖 DF,4 北本 久仁衛 DF,26 松岡 亮輔 MF,6 金 南一 MF,10 ボッティ MF,18 田中 英雄 MF,21 茂木 弘人 FW,13 我那覇 和樹 FW
11654,2009-04-11,16:03,第5節,第1日,千葉,磐田,フクダ電子アリーナ,晴,20.6,44.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,14496.0,19470,千葉県千葉市中央区川崎町1-20,,,18 巻 誠一郎 FW,9 深井 正樹 FW,16 谷澤 達也 MF,5 アレックス MF,3 斎藤 大輔 MF,10 工藤 浩平 MF,31 青木 良太 DF,4 ボスナー DF,14 池田 昇平 DF,2 坂本 將貴 DF,17 櫛野 亮 GK,1,1,1 川口 能活 GK,5 駒野 友一 DF,6 那須 大亮 DF,3 茶野 隆行 DF,20 山本 脩斗 DF,16 ロドリゴ MF,23 山本 康裕 MF,7 太田 吉彰 MF,14 村井 慎二 MF,8 ジウシーニョ FW,18 前田 遼一 FW
11655,2009-04-11,19:04,第5節,第1日,京都,新潟,京都市西京極総合運動公園陸上競技場兼球技場,晴,20.1,26.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/KBS京都,10515.0,20588,京都府京都市右京区西京極新明町29,,,10 ディエゴ FW,20 パウリーニョ FW,22 渡邉 大剛 MF,16 安藤 淳 MF,3 シジクレイ MF,11 林 丈統 MF,6 染谷 悠太 DF,14 李  正秀 DF,4 水本 裕貴 DF,26 角田 誠 DF,21 水谷 雄一 GK,1,0,1 北野 貴之 GK,28 松尾 直人 DF,5 千代反田 充 DF,6 永田 充 DF,29 ジウトン DF,15 本間 勲 MF,17 内田 潤 MF,7 松下 年宏 MF,11 矢野 貴章 FW,16 大島 秀夫 FW,9 ペドロ ジュニオール FW
11656,2009-04-11,19:04,第5節,第1日,広島,柏,広島ビッグアーチ,晴,14.8,58.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,11909.0,36894,広島県広島市安佐南区大塚西5丁目1−1,,,11 佐藤 寿人 FW,25 髙柳 一誠 MF,10 柏木 陽介 MF,17 服部 公太 MF,6 青山 敏弘 MF,8 森﨑 和幸 MF,14 ミキッチ MF,19 盛田 剛平 DF,2 ストヤノフ DF,5 槙野 智章 DF,31 佐藤 昭大 GK,4,1,33 菅野 孝憲 GK,25 村上 佑介 DF,5 古賀 正紘 DF,3 近藤 直也 DF,4 石川 直樹 DF,28 栗澤 僚一 MF,18 山根 巌 MF,27 大津 祐樹 FW,20 李 忠成 FW,10 フランサ FW,11 ポポ FW
11657,2009-04-12,13:04,第5節,第2日,FC東京,鹿島,味の素スタジアム,晴,21.9,42.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,32913.0,48999,東京都調布市西町376-3,,,24 赤嶺 真吾 FW,9 カボレ FW,10 梶山 陽平 MF,18 石川 直宏 MF,22 羽生 直剛 MF,6 今野 泰幸 MF,5 長友 佑都 DF,3 佐原 秀樹 DF,2 茂庭 照幸 DF,25 徳永 悠平 DF,20 権田 修一 GK,1,2,21 曽ヶ端 準 GK,2 内田 篤人 DF,3 岩政 大樹 DF,19 伊野波 雅彦 DF,35 パク チュホ DF,15 青木 剛 MF,40 小笠原 満男 MF,10 本山 雅志 MF,8 野沢 拓也 MF,18 マルキーニョス FW,34 大迫 勇也 FW
11658,2009-04-12,13:03,第5節,第2日,清水,川崎F,アウトソーシングスタジアム日本平,晴,21.5,28.0,スカパー・e2(J sports Plus)/NHK静岡,17256.0,20248,静岡県静岡市清水区村松3880−1,,,18 ヨンセン FW,11 原 一樹 FW,23 岡崎 慎司 MF,8 枝村 匠馬 MF,17 山本 真希 MF,13 兵働 昭弘 MF,2 児玉 新 DF,5 岩下 敬輔 DF,3 青山 直晃 DF,14 高木 純平 DF,21 西部 洋平 GK,1,0,1 川島 永嗣 GK,19 森 勇介 DF,13 寺田 周平 DF,2 伊藤 宏樹 DF,26 村上 和弘 DF,18 横山 知伸 MF,29 谷口 博之 MF,14 中村 憲剛 MF,11 ヴィトール ジュニオール FW,9 鄭 大世 FW,10 ジュニーニョ FW
11659,2009-04-12,16:00,第5節,第2日,大宮,G大阪,NACK5スタジアム大宮,晴,21.7,35.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/テレ玉(録),11536.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,,,9 石原 直樹 FW,27 市川 雅彦 FW,17 橋本 早十 MF,11 藤本 主税 MF,23 金澤 慎 MF,32 小林 慶行 MF,4 波戸 康広 DF,3 マト DF,5 冨田 大介 DF,2 塚本 泰史 DF,21 江角 浩司 GK,3,2,22 藤ヶ谷 陽介 GK,27 橋本 英郎 DF,6 パク ドンヒョク DF,5 山口 智 DF,13 安田 理大 DF,17 明神 智和 MF,7 遠藤 保仁 MF,30 山崎 雅人 MF,9 ルーカス MF,23 レアンドロ FW,18 チョ ジェジン FW
